jan,title,maker,series,grade,scale
,HG 1/144 ガンダムアストレア Type F,BANDAI SPIRITS,,HG,1/144
4543112531513,HG 1/144 ガンダムアストレイ グリーンフレーム（トロヤ・ノワレ専用機）,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102603586,HG 1/144 ガンダムアストレイ ブルーフレーム,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102556011,HG 1/144 ガンダムアストレイ ブルーフレーム セカンドL,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102603579,HG 1/144 ガンダムアストレイ レッドフレーム,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102554604,HG 1/144 ガンダムアストレイゴールドフレーム,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102575913,HG 1/144 ガンダムアストレイゴールドフレーム天（アマツ）,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102554604,HG 1/144 ガンダムアストレイゴールドフレーム天（アマツ）ミナ,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
,HG 1/144 ガンダムアストレイレッドフレームインバージョン,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102556028,HG 1/144 ガンダムアストレイレッドフレーム（フライトユニット装備）,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
,HG 1/144 ガンダムアストレイレッドフレーム（フライトユニット装備）メッキフレーム/クリアアーマーVer.,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
4573102633835,HG 1/144 ガンダムアスモデウス,BANDAI SPIRITS,,HG,1/144
4573102666994,HG 1/144 ガンダムアメイジングバルバトスルプス,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムアメイジングバルバトスルプス［メタリック］,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
4573102590244,HG 1/144 ガンダムアヴァランチエクシアダッシュ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102603890,HG 1/144 ガンダムウヴァル,BANDAI SPIRITS,,HG,1/144
4902425550138,HG 1/144 ガンダムエアマスターバースト,BANDAI SPIRITS,機動新世紀ガンダムX,HG,1/144
4573102650962,HG 1/144 ガンダムエアリアル,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムエアリアル ソリッドクリア,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムエアリアル パーメットスコア・シックス,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102650962,HG 1/144 ガンダムエアリアル（改修型）,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムエアリアル［クリアカラー］,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102579270,HG 1/144 ガンダムエクシア,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムエクシア クリアカラーバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムエクシア メタリックバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102557339,HG 1/144 ガンダムエクシア リペアII,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムエクシア リペアII & Oガンダム（実戦配備型）クリアカラーバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムエクシア用アストレア改造パーツ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102579270,HG 1/144 ガンダムエクシア（トランザムモード）グロスインジェクションバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102604217,HG 1/144 ガンダムエルオーブースター,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102579799,HG 1/144 ガンダムキマリス,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102579478,HG 1/144 ガンダムキマリストルーパー,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102554529,HG 1/144 ガンダムキマリスヴィダール,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102653222,HG 1/144 ガンダムキャリバーン,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムキャリバーン パーメットスコア・ファイブ,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102579287,HG 1/144 ガンダムキュリオス,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102579287,HG 1/144 ガンダムキュリオス（トランザムモード）グロスインジェクションバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102603845,HG 1/144 ガンダムグシオン,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102579805,HG 1/144 ガンダムグシオンリベイク,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102554475,HG 1/144 ガンダムグシオンリベイクフルシティ,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102574213,HG 1/144 ガンダムグリープ,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102619808,HG 1/144 ガンダムグレモリー,BANDAI SPIRITS,,HG,1/144
4573102592361,HG 1/144 ガンダムサバーニャ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムサバーニャ クリアカラーVer.,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102592361,HG 1/144 ガンダムサバーニャ（最終決戦仕様）,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102725424,HG 1/144 ガンダムサンドロック改,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102630438,HG 1/144 ガンダムサンドロック改 EW,BANDAI SPIRITS,新機動戦記ガンダムW Endless Waltz,HG,1/144
,HG 1/144 ガンダムサンドロック［クリアカラー］,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102691927,HG 1/144 ガンダムザガン,BANDAI SPIRITS,,HG,1/144
4573102567499,HG 1/144 ガンダムザラキエル,BANDAI SPIRITS,,HG,1/144
4573102555762,HG 1/144 ガンダムシャイニングブレイク（BEFORE）,BANDAI SPIRITS,機動武闘伝Gガンダム,HG,1/144
4573102650245,HG 1/144 ガンダムシュバルゼッテ,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムシュバルゼッテ［リサーキュレーションカラー/ネオンパープル］,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102604200,HG 1/144 ガンダムジェミナス01,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムジェミナス01用アサルトブースター&高機動型ユニット 拡張セット,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムジェミナス02,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムジェミナス02用 陸戦重装ユニット 拡張パーツ,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムジリウス,BANDAI SPIRITS,,HG,1/144
4573102606419,HG 1/144 ガンダムスローネアイン,BANDAI SPIRITS,,HG,1/144
4573102606433,HG 1/144 ガンダムスローネツヴァイ,BANDAI SPIRITS,,HG,1/144
4573102606440,HG 1/144 ガンダムスローネドライ,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムダブルエックス［クリアカラー］,BANDAI SPIRITS,機動新世紀ガンダムX,HG,1/144
4573102620286,HG 1/144 ガンダムダブルオーコマンドクアンタ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102666956,HG 1/144 ガンダムダブルオーコマンドクアンタ・デザートタイプ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムダブルオーダイバー ソリッドクリア,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
4573102657206,HG 1/144 ガンダムダブルオーダイバーアーク,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
4573102603906,HG 1/144 ガンダムダンタリオン,BANDAI SPIRITS,,HG,1/144
4902425494074,HG 1/144 ガンダムデスサイズヘル,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムデスサイズ［クリアカラー］,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102592330,HG 1/144 ガンダムデュナメス,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムデュナメスアームアームズ（川口克己プロデュース プロショップ専用商品）,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102592330,HG 1/144 ガンダムデュナメス（トランザムモード）グロスインジェクションバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムトライオン3［クリアカラー］,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムナイオン,BANDAI SPIRITS,,HG,1/144
4573102606457,HG 1/144 ガンダムナドレ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102587855,HG 1/144 ガンダムハルート,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
,HG 1/144 ガンダムハルート クリアカラーVer.,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102587855,HG 1/144 ガンダムハルート（最終決戦仕様）,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102554536,HG 1/144 ガンダムバエル,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバエル［クリアカラー］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102620255,HG 1/144 ガンダムバルバタウロス,BANDAI SPIRITS,,HG,1/144
4573102579775,HG 1/144 ガンダムバルバトス,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102637956,HG 1/144 ガンダムバルバトス & 長距離輸送ブースター クタン参型,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトス コンプリートセット,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトス ソリッドクリア,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102603869,HG 1/144 ガンダムバルバトス 第6形態,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102554468,HG 1/144 ガンダムバルバトスルプス,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトスルプス「ゴールドインジェクションカラー」,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102554512,HG 1/144 ガンダムバルバトスルプスレクス,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトスルプスレクス ソリッドクリア,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトスルプスレクス［アイアンブラッドコーティング］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトスルプスレクス［クリアカラー］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバルバトスルプス［アイアンブラッドコーティング］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムバーンレプオス,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102620262,HG 1/144 ガンダムパーフェクトストライクフリーダム,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
4573102662736,HG 1/144 ガンダムパーフェクトストライクフリーダムルージュ,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
4573102633545,HG 1/144 ガンダムファラクト,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102554499,HG 1/144 ガンダムフラウロス（厄祭戦時）,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102554499,HG 1/144 ガンダムフラウロス（流星号）,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムプルトーネ,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムプルトーネブラック,BANDAI SPIRITS,,HG,1/144
4902425473673,HG 1/144 ガンダムヘビーアームズ,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムヘビーアームズ改,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
,HG 1/144 ガンダムヘビーアームズ［クリアカラー］,BANDAI SPIRITS,新機動戦記ガンダムW,HG,1/144
4573102620163,HG 1/144 ガンダムヘリオス,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムヘリオス［クリアカラー］,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムベース福岡限定 シナンジュ Ver.GSF,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース福岡限定 ユニコーンガンダム ペルフェクティビリティ（デストロイモード）（最終決戦仕様）Ver.GSF,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース福岡限定 ユニコーンガンダム ペルフェクティビリティ（デストロイモード）（最終決戦仕様）Ver.GSF【クリアカラー】,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 G-セルフ（パーフェクトパック装備型）（劇場版『Gのレコンギスタ』Ver.）,BANDAI SPIRITS,ガンダム Gのレコンギスタ,HG,1/144
,HG 1/144 ガンダムベース限定 RX-78-2 ガンダム［BEYOND GLOBAL］［ガンダムベースカラー］,BANDAI SPIRITS,機動戦士ガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 RX-78-2ガンダム [メタリックグロスインジェクション],BANDAI SPIRITS,機動戦士ガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 Zガンダム3号機 初期検証型,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 νガンダムvsサザビー（宿命の対決セット）[スペシャルコーティング],BANDAI SPIRITS,機動戦士ガンダム 逆襲のシャア,HG,1/144
,HG 1/144 ガンダムベース限定 ういにんぐふみな [ガンダムベースカラー],BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 すーぱーふみな [ガンダムベースカラー],BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 イフリート改[メタリックグロスインジェクション],BANDAI SPIRITS,機動戦士ガンダム外伝,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムFSD（試作型ロングレンジ･ビームライフル装備）,BANDAI SPIRITS,SDガンダムシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムMK-III［クリアカラー］,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムMk-II（21st CENTURY REAL TYPE Ver.）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムMk-II（ティターンズ仕様）（21st CENTURY REAL TYPE Ver.）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムTR-6［ウーンドウォート］［クリアカラー］,BANDAI SPIRITS,ADVANCE OF Z ティターンズの旗のもとに,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムアストレイ レッドドラゴン,BANDAI SPIRITS,機動戦士ガンダムSEED ASTRAY,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムキャリバーン［クリアカラー］,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムベース限定 ガンダムバルバトス［メタリック グロスインジェクション］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
,HG 1/144 ガンダムベース限定 グフ・フライトタイプ（21stCENTURY REAL TYPE Ver.）,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムベース限定 コアガンダム&コアガンダムII コアチェンジセット（リアルタイプカラー）,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 コアガンダム&コアガンダムII&アルスコアガンダム[ロービジビリティVer.],BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 ザクII TYPE C-6/R6［ペインティングモデル］,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムベース限定 ザクII（21stCENTURY REAL TYPE Ver.）,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムベース限定 シナンジュ・スタイン（ナラティブVer.）［エクストラフィニッシュ］,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 シャア専用ザクII[メタリック],BANDAI SPIRITS,機動戦士ガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 シャア専用ザクII（21stCENTURY REAL TYPE Ver.）,BANDAI SPIRITS,機動戦士ガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 シャア専用ザクII（オリジン） [メタリック],BANDAI SPIRITS,機動戦士ガンダムSEED,HG,1/144
,HG 1/144 ガンダムベース限定 ジム/ジムII/ジムIII セット,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 セカンドV［クリアカラー］,BANDAI SPIRITS,機動戦士Vガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 ゼータガンダム[U.C.0088]/百式/ガンダムMk-II（エゥーゴ仕様）セット [グリプス戦役スペシャルカラー],BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 ゼータガンダム［U.C.0088］（バイオセンサーイメージカラー）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 デスティニーガンダム［スペシャルコーティング］,BANDAI SPIRITS,機動戦士ガンダムSEED DESTINY,HG,1/144
,HG 1/144 ガンダムベース限定 ド・ダイ改（21st CENTURY REAL TYPE Ver.）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ガンダムベース限定 ナラティブガンダム B装備,BANDAI SPIRITS,機動戦士ガンダムNT,HG,1/144
,HG 1/144 ガンダムベース限定 ナラティブガンダム C装備［チタニウムフィニッシュ］,BANDAI SPIRITS,機動戦士ガンダムNT,HG,1/144
,HG 1/144 ガンダムベース限定 バルギル（ガンダムヘッド&サイコプレート搭載型）,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムベース限定 ビルドストライクギャラクシーコスモス［プラフスキーパーティクルクリア］,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 フリーダムガンダム [クリアカラー],BANDAI SPIRITS,機動戦士ガンダムSEED,HG,1/144
,HG 1/144 ガンダムベース限定 フルアーマー・ガンダム VS サイコ・ザク セット（機動戦士ガンダム サンダーボルト10周年記念Ver.）,BANDAI SPIRITS,機動戦士ガンダム サンダーボルト,HG,1/144
,HG 1/144 ガンダムベース限定 ブルーディスティニー1号機“EXAM”［メタリックグロスインジェクション］,BANDAI SPIRITS,機動戦士ガンダム外伝 THE BLUE DESTINY,HG,1/144
,HG 1/144 ガンダムベース限定 プチッガイ [ガンダムベースカラー],BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 プチッガイ ゴールドトップ&プラカード,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 プチッガイ シルバースパークル&プラカード,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 ベアッガイIII［トリコロールペイント］,BANDAI SPIRITS,ガンダムビルドシリーズ,HG,1/144
,HG 1/144 ガンダムベース限定 ペイルライダー（陸戦重装備仕様）[クリアカラー],BANDAI SPIRITS,機動戦士ガンダム外伝,HG,1/144
,HG 1/144 ガンダムベース限定 ムーンガンダム（ロング･ライフル装備）,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムベース限定 ユニコーンガンダム デストロイモード［メタリックグロスインジェクション］,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 ユニコーンガンダム ペルフェクティビリティ（デストロイモード）,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 ユニコーンガンダム ユニコーンモード［メタリックグロスインジェクション］,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 ユニコーンガンダム3号機 フェネクス（デストロイモード）GOLD & SILVER COATING SET,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
4573102592507,HG 1/144 ガンダムベース限定 ユニコーンガンダム3号機 フェネクス（デストロイモード）（ナラティブVer.）（最終決戦仕様）,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 ユニコーンガンダム（デストロイモード）［ペインティングモデル］,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 ユニコーンガンダム（光の結晶体）,BANDAI SPIRITS,機動戦士ガンダムUC,HG,1/144
,HG 1/144 ガンダムベース限定 百式[ゴールドコーティング],BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
4573102590336,HG 1/144 ガンダムマックスター,BANDAI SPIRITS,機動武闘伝Gガンダム,HG,1/144
4573102567505,HG 1/144 ガンダムマルコシアス,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンダムマルコシアス［アイアンブラッドコーティング］,BANDAI SPIRITS,,HG,1/144
4573102620248,HG 1/144 ガンダムリヴランスヘブン,BANDAI SPIRITS,,HG,1/144
4573102629449,HG 1/144 ガンダムルブリス,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムルブリス ソリッドクリア,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムルブリスアノクタ,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102650887,HG 1/144 ガンダムルブリスウル,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムルブリスジウ,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102650979,HG 1/144 ガンダムルブリスソーン,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムルブリス量産試作モデル,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンダムルブリス［クリアカラー］,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102603708,HG 1/144 ガンダムレギルス,BANDAI SPIRITS,,HG,1/144
4573102603708,HG 1/144 ガンダムレギルス（MEMORY OF EDEN）,BANDAI SPIRITS,,HG,1/144
4573102590343,HG 1/144 ガンダムローズ,BANDAI SPIRITS,機動武闘伝Gガンダム,HG,1/144
4573102591449,HG 1/144 ガンダムヴァーチェ,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102591449,HG 1/144 ガンダムヴァーチェ（トランザムモード）グロスインジェクションバージョン,BANDAI SPIRITS,機動戦士ガンダム00,HG,1/144
4573102554482,HG 1/144 ガンダムヴィダール,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102604248,HG 1/144 ガンダム端白星,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ ウルズハント,HG,1/144
,HG 1/144 ガンダム端白星 第2形態,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ ウルズハント,HG,1/144
,HG 1/144 ガンダム端白星［アイアンブラッドコーティング］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ ウルズハント,HG,1/144
,HG 1/144 ガンダム端白星［クリアカラー］,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ ウルズハント,HG,1/144
,HG 1/144 ガンダム開発試験0番機（エンゲージゼロ）,BANDAI SPIRITS,,HG,1/144
,HG 1/144 ガンドノード,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
,HG 1/144 ガンプラスターターセットVol.2 ガンダム+ガンダムマーカー,BANDAI SPIRITS,,HG,1/144
4573102642530,HG 1/144 ガンヴォルヴァ,BANDAI SPIRITS,機動戦士ガンダム 水星の魔女,HG,1/144
4573102635051,HG 1/144 キュベレイMk-II,BANDAI SPIRITS,機動戦士ガンダムZZ,HG,1/144
,HG 1/144 ギャプランTR-5［フライルー］ギガンティック・アーム・ユニット装備（A.O.Z RE-BOOT版）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ギャプランTR-5［フライルー］（ティターンズ仕様）（A.O.Z RE-BOOT版）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 ギャラルホルン アリアンロッド艦隊コンプリートセット,BANDAI SPIRITS,機動戦士ガンダム 鉄血のオルフェンズ,HG,1/144
4573102663078,HG 1/144 ギャンシュトローム（アグネス・ギーベンラート機）,BANDAI SPIRITS,機動戦士ガンダムSEED FREEDOM,HG,1/144
,HG 1/144 ギャンシュトローム（ヒルダ・ハーケン専用機）,BANDAI SPIRITS,機動戦士ガンダムSEED FREEDOM,HG,1/144
4573102661425,HG 1/144 ギラーガ,BANDAI SPIRITS,機動戦士ガンダムAGE,HG,1/144
4902425230368,HG 1/144 ギラ･ドーガ（アクシズ･ショックイメージカラー）,BANDAI SPIRITS,機動戦士ガンダム 逆襲のシャア,HG,1/144
4902425230368,HG 1/144 ギラ･ドーガ（重武装仕様）,BANDAI SPIRITS,機動戦士ガンダム 逆襲のシャア,HG,1/144
4573102628312,HG 1/144 クランシェ,BANDAI SPIRITS,機動戦士ガンダムAGE,HG,1/144
4573102628336,HG 1/144 クランシェカスタム,BANDAI SPIRITS,機動戦士ガンダムAGE,HG,1/144
,HG 1/144 クルーザーモード用ブースター拡張セット（ADVANCE OF Z ティターンズの旗のもとに）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 クルーザーモード用ブースター拡張セット（実戦配備カラー）（ADVANCE OF Z ティターンズの旗のもとに）,BANDAI SPIRITS,機動戦士Zガンダム,HG,1/144
,HG 1/144 クロスボーン・ガンダムX-0フルクロス,BANDAI SPIRITS,機動新世紀ガンダムX,HG,1/144
4573102577207,HG 1/144 クロスボーン・ガンダムX1フルクロス,BANDAI SPIRITS,機動新世紀ガンダムX,HG,1/144
4573102720191,HG 1/144 グスタフ・カール00型,BANDAI SPIRITS,機動戦士ガンダム 閃光のハサウェイ,HG,1/144
4573102567512,HG 1/144 グスタフ・カール（ギレンの野望Ver.）,BANDAI SPIRITS,機動戦士ガンダム 閃光のハサウェイ,HG,1/144
4543112341037,HG 1/144 グフイグナイテッド（ハイネ・ヴェステンフルス専用機）,BANDAI SPIRITS,機動戦士ガンダムSEED DESTINY,HG,1/144
4543112531483,HG 1/144 グフイグナイテッド（ルドルフ・ヴィトゲンシュタイン専用機）,BANDAI SPIRITS,機動戦士ガンダムSEED DESTINY,HG,1/144
,HG 1/144 グフクリムゾンカスタム,BANDAI SPIRITS,,HG,1/144
