jan,title,maker,series,grade,scale
,PLAMAX MF-62 minimum factory みのり with ホンダ小型除雪機 HSS1170n（JX）,Good Smile Company,,PLAMAX,
,PLAMAX MF-63 minimum factory 機首コレクション VF-25S（オズマ・リー機）,Good Smile Company,,PLAMAX,
,PLAMAX MF-63 minimum factory 機首コレクション VF-31 Absolute FIVE!!!!! SET,Good Smile Company,,PLAMAX,
,PLAMAX MF-64 minimum factory ガンバスター スーパーイナズマキック／RX-7 イナズマキック エフェクトカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-65 minimum factory ガンバスター スーパーイナズマキック／RX-7 イナズマキック バスターマシンカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-66 minimum factory プトゥン,Good Smile Company,,PLAMAX,
,PLAMAX MF-67 minimum factory グリフォン & キュマイラ レイバーカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-68 minimum factory グリフォン & キュマイラ エフェクトカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-69 minimum factory 早乙女アルト with VF-25F用デカールセット,Good Smile Company,,PLAMAX,
,PLAMAX MF-70 minimum factory 東雲うみ,Good Smile Company,,PLAMAX,
,PLAMAX MF-71 minimum factory イングラム & クラブマンハイレッグ レイバーカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-72 minimum factory イングラム & クラブマンハイレッグ エフェクトカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-73 minimum factory レイズナー & ザカール SPTカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-74 minimum factory レイズナー & ザカール V-MAXカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-75 minimum factory 機首コレクション 泉野明 with アルフォンス,Good Smile Company,,PLAMAX,
,PLAMAX MF-76 minimum factory バイファム & ウグ ラウンドバーニアンカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-77 minimum factory バイファム & ウグ アナザーカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-79 minimum factory 東雲うみ SIDE:B,Good Smile Company,,PLAMAX,
,PLAMAX MF-80 minimum factory タカヤノリコ with ガンバスター キャラクターカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-81 minimum factory タカヤノリコ with ガンバスター エフェクトカラーVer.,Good Smile Company,,PLAMAX,
,PLAMAX MF-86 minimum factory ワルキューレ LAST MISSION イメージカラーver. SET,Good Smile Company,,PLAMAX,
,PLAMAX MF-EX01 minimum factory 霞 C2ver.,Good Smile Company,,PLAMAX,
,PLAMAX MS-01 戦神丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-02 龍神丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-02G 龍神丸 ゴールドメッキVer.,Good Smile Company,,PLAMAX,
,PLAMAX MS-03 邪虎丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-04 ブラック 龍神丸・戦神丸 セット,Good Smile Company,,PLAMAX,
,PLAMAX MS-05 龍王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-06 空王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-07 鋼衣龍王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-08 鋼衣邪虎丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-09 影輝鋼衣龍王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-10 戦王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-11 幻王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-12 影輝鋼衣邪虎丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-13 鋼衣空王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-14 龍神丸 アップデートver.,Good Smile Company,,PLAMAX,
,PLAMAX MS-15 鋼衣幻王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-16 鋼衣戦王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-17 セカンドガン with サードガンパーツ,Good Smile Company,,PLAMAX,
,PLAMAX MS-18 セカンドガン＆サードガン,Good Smile Company,,PLAMAX,
,PLAMAX MS-19 影輝鋼衣空王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-20 影輝鋼衣幻王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-21 影輝鋼衣戦王丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-22 空神丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-23 幻神丸,Good Smile Company,,PLAMAX,
,PLAMAX MS-24 皇帝龍 ゴールドメッキVer.,Good Smile Company,,PLAMAX,
,PLAMAX Naked Angel 1/20 AIKA,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 JULIA,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 あおいれな,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 うしじまいい肉,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 佳苗るか,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 北条麻妃,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 夢乃あいか,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 大槻ひびき,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 天使もえ,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 希島あいり,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 希崎ジェシカ,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 戸田真琴,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 星野ナミ,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 河南実里,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 白石茉莉奈,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 稲森美優,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 篠田ゆう,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 美谷朱里,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 蓮実クレア,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 里美ゆりあ,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 風間ゆみ,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 高橋しょう子,Good Smile Company,,PLAMAX,1/20
,PLAMAX Naked Angel 1/20 麻里梨夏,Good Smile Company,,PLAMAX,1/20
,PLAMAX PX06 1/72 VF-1J ファイターバルキリー バーミリオン小隊（一条輝機）,Good Smile Company,,PLAMAX,1/72
,PLAMAX PX07 1/72 VF-1A ファイターバルキリー バーミリオン小隊（マクシミリアン・ジーナス／柿崎速雄）,Good Smile Company,,PLAMAX,1/72
,PLAMAX RT-01 フロンティアセッター,Good Smile Company,,PLAMAX,
,PLAMAX SG-01 マシンキャリバー K6821 チェインバー,Good Smile Company,,PLAMAX,
,PLAMAX SG-02  マシンキャリバー X3752 ストライカー,Good Smile Company,,PLAMAX,
,PLAMAX SG-03 マシンキャリバー アヴァロンガード,Good Smile Company,,PLAMAX,
,PLAMAX SV-01 1/24 Scale X・ATH-02 ストライクドッグ,Good Smile Company,,PLAMAX,1/24
,PLAMAX TK-01 ブレイヴンＸ,Good Smile Company,,PLAMAX,
,PLAMAX TK-02 黒騎士X,Good Smile Company,,PLAMAX,
,PLAMAX minimum factory イングラム CLEAR RED,Good Smile Company,,PLAMAX,
,PLAMAX サーバイン,Good Smile Company,,PLAMAX,
,PLAMAX ティーガーI,Good Smile Company,,PLAMAX,
,PLAMAX パワー,Good Smile Company,,PLAMAX,
,PLAMAX ブラックトライク DAWN FALL Ver.,Good Smile Company,,PLAMAX,
,PLAMAX ポチタ,Good Smile Company,,PLAMAX,
,PLAMAX マキマ,Good Smile Company,,PLAMAX,
,PLAMAX マリ・アスカ・レイ 水転写デカール,Good Smile Company,,PLAMAX,
,PLAMAX ライディーン,Good Smile Company,,PLAMAX,
,PLAMAX 式波・アスカ・ラングレー,Good Smile Company,,PLAMAX,
,PLAMAX 式波・アスカ・ラングレー スカルプターズホワイト,Good Smile Company,,PLAMAX,
,PLAMAX 真希波・マリ・イラストリアス,Good Smile Company,,PLAMAX,
,PLAMAX 真希波・マリ・イラストリアス スカルプターズホワイト,Good Smile Company,,PLAMAX,
,PLAMAX 綾波レイ,Good Smile Company,,PLAMAX,
,PLAMAX 綾波レイ スカルプターズホワイト,Good Smile Company,,PLAMAX,
,PLAMAX 綾波レイ ロングヘアVer.,Good Smile Company,,PLAMAX,
,PLAMAX 綾波レイ ロングヘアVer. スカルプターズホワイト,Good Smile Company,,PLAMAX,
,PLAMAX 鉄巨神,Good Smile Company,,PLAMAX,
,minimum factory VF-1 デカール DXver.,Good Smile Company,,PLAMAX,
,minimum factory VF-1 デカール ノーマルver.,Good Smile Company,,PLAMAX,
,アビテート F44A クラブガンナー,Good Smile Company,,PLAMAX,
,アビテート F44B テキーラガンナー,Good Smile Company,,PLAMAX,
,アビテート F44D デザートガンナー,Good Smile Company,,PLAMAX,
,コンバットアーマー ダグラム アップデートver.,Good Smile Company,,PLAMAX,
,ソルティック H102 ブッシュマン 強化型ザック装着タイプ,Good Smile Company,,PLAMAX,
,月刊ホビージャパン2020年2月号特別付録 MODEROID 1/35エグゾフレーム(素体),Good Smile Company,,MODEROID,1/35
